Date,fatal,log_fatal,fatal_shock,Major,log_fatal_ewma_94
1995-02-09,1.0,0.6931471805599453,0,0,1.122257626018813
1995-02-10,0.0,0.0,0,0,1.0549221684576842
1995-02-11,221.0,5.402677381872279,1,1,1.31578748126256
1995-02-12,0.0,0.0,0,0,1.2368402323868064
1995-02-13,11.0,2.4849066497880004,0,0,1.311724217430878
1995-02-14,0.0,0.0,0,0,1.2330207643850253
1995-02-15,39.0,3.6888794541139363,1,1,1.3803722857687601
1995-02-16,6.0,1.9459101490553132,0,0,1.4143045575659534
1995-02-17,10.0,2.3978952727983707,0,0,1.4733200004798985
1995-02-18,12.0,2.5649493574615367,0,0,1.5388177618987968
1995-02-19,100.0,4.61512051684126,1,1,1.7233959271953447
1995-02-20,8.0,2.1972245773362196,0,0,1.751825646203797
1995-02-21,0.0,0.0,0,0,1.6467161074315693
1995-02-22,19.0,2.995732273553991,0,0,1.7276570773989146
1995-02-23,0.0,0.0,0,0,1.6239976527549795
1995-02-24,0.0,0.0,0,0,1.5265577935896806
1995-02-25,15.0,2.772588722239781,0,0,1.6013196493086868
1995-02-26,0.0,0.0,0,0,1.5052404703501654
1995-02-27,17.0,2.8903717578961645,0,0,1.5883483476029254
1995-02-28,28.0,3.367295829986474,1,1,1.6950851965459384
1995-03-01,0.0,0.0,0,0,1.593380084753182
1995-03-02,1.0,0.6931471805599453,0,0,1.539366110501588
1995-03-03,0.0,0.0,0,0,1.4470041438714925
1995-03-04,1.0,0.6931471805599453,0,0,1.4017727260727997
1995-03-05,0.0,0.0,0,0,1.3176663625084317
1995-03-06,0.0,0.0,0,0,1.2386063807579257
1995-03-07,44.0,3.8066624897703196,1,1,1.3926897472986695
1995-03-08,21.0,3.091042453358316,0,0,1.4945909096622485
1995-03-09,0.0,0.0,0,0,1.4049154550825136
1995-03-10,0.0,0.0,0,0,1.3206205277775627
1995-03-11,16.0,2.833213344056216,0,0,1.4113760967542819
1995-03-12,4.0,1.6094379124341003,0,0,1.423259805695071
1995-03-13,9.0,2.302585092994046,0,0,1.4760193229330094
1995-03-14,63.0,4.1588830833596715,1,1,1.6369911485586093
1995-03-15,1.0,0.6931471805599453,0,0,1.5803605104786893
1995-03-16,1.0,0.6931471805599453,0,0,1.5271277106835646
1995-03-17,0.0,0.0,0,0,1.4355000480425506
1995-03-18,0.0,0.0,0,0,1.3493700451599975
1995-03-19,10.0,2.3978952727983707,0,0,1.4122815588183
1995-03-20,9.0,2.302585092994046,0,0,1.4656997708688448
1995-03-21,7.0,2.0794415416798357,0,0,1.5025242771175045
1995-03-22,23.0,3.1780538303479458,1,1,1.6030560503113311
1995-03-23,0.0,0.0,0,0,1.5068726872926512
1995-03-24,602.0,6.401917196727186,1,1,1.8005753578587236
1995-03-25,27.0,3.332204510175204,1,1,1.8924731069977125
1995-03-26,1.0,0.6931471805599453,0,0,1.8205135514114466
1995-03-27,300.0,5.707110264748875,1,1,2.0537093542116924
1995-03-28,89.0,4.499809670330265,1,1,2.200475373178807
1995-03-29,13.0,2.6390573296152584,0,0,2.226790290564994
1995-03-30,23.0,3.1780538303479458,0,0,2.283866102951971
1995-03-31,27.0,3.332204510175204,1,1,2.346766407385365
1995-04-01,33.0,3.5263605246161616,1,1,2.417542054419213
1995-04-02,0.0,0.0,0,0,2.2724895311540605
1995-04-03,23.0,3.1780538303479458,0,0,2.3268233891056935
1995-04-04,12.0,2.5649493574615367,0,0,2.341110947207044
1995-04-05,0.0,0.0,0,0,2.2006442903746213
1995-04-06,9.0,2.302585092994046,0,0,2.206760738531787
1995-04-07,7.0,2.0794415416798357,0,0,2.1991215867206697
1995-04-08,92.0,4.532599493153256,1,1,2.339130261106625
1995-04-09,0.0,0.0,0,0,2.1987824454402274
1995-04-10,0.0,0.0,0,0,2.0668554987138137
1995-04-11,0.0,0.0,0,0,1.9428441687909848
1995-04-12,5.0,1.791759469228055,0,0,1.933779086817209
1995-04-13,0.0,0.0,0,0,1.8177523416081762
1995-04-14,11.0,2.4849066497880004,0,0,1.8577816000989658
1995-04-15,0.0,0.0,0,0,1.7463147040930278
1995-04-16,0.0,0.0,0,0,1.641535821847446
1995-04-17,0.0,0.0,0,0,1.5430436725365992
1995-04-18,3.0,1.3862943611198906,0,0,1.5336387138515968
1995-04-19,10.0,2.3978952727983707,0,0,1.5854941073884035
1995-04-20,2.0,1.0986122886681098,0,0,1.5562811982651859
1995-04-21,1.0,0.6931471805599453,0,0,1.5044931572028715
1995-04-22,23.0,3.1780538303479458,0,0,1.604906797591576
1995-04-23,0.0,0.0,0,0,1.5086123897360815
1995-04-24,11.0,2.4849066497880004,0,0,1.5671900453391967
1995-04-25,29.0,3.4011973816621555,1,1,1.6772304855185742
1995-04-26,0.0,0.0,0,0,1.5765966563874596
1995-04-27,1.0,0.6931471805599453,0,0,1.5235896878378088
1995-04-28,0.0,0.0,0,0,1.43217430656754
1995-04-29,0.0,0.0,0,0,1.3462438481734875
1995-04-30,22.0,3.1354942159291497,0,0,1.4535988702388274
1995-05-01,0.0,0.0,0,0,1.3663829380244976
1995-05-02,24.0,3.2188758248682006,0,0,1.4775325112351199
1995-05-03,17.0,2.8903717578961645,0,0,1.5623028660347826
1995-05-04,0.0,0.0,0,0,1.4685646940726955
1995-05-05,0.0,0.0,0,0,1.3804508124283337
1995-05-06,34.0,3.5553480614894135,1,1,1.5109446473719985
1995-05-07,0.0,0.0,0,0,1.4202879685296785
1995-05-08,0.0,0.0,0,0,1.3350706904178977
1995-05-09,46.0,3.8501476017100584,1,1,1.4859753050954276
1995-05-10,2.0,1.0986122886681098,0,0,1.4627335241097885
1995-05-11,0.0,0.0,0,0,1.374969512663201
1995-05-12,0.0,0.0,0,0,1.292471341903409
1995-05-13,0.0,0.0,0,0,1.2149230613892044
1995-05-14,0.0,0.0,0,0,1.142027677705852
1995-05-15,22.0,3.1354942159291497,0,0,1.2616356699992501
1995-05-16,0.0,0.0,0,0,1.1859375297992951
1995-05-17,2.0,1.0986122886681098,0,0,1.180698015331424
1995-05-18,0.0,0.0,0,0,1.1098561344115385
1995-05-19,60.0,4.110873864173311,1,1,1.289917198197245
1995-05-20,0.0,0.0,0,0,1.2125221663054102
1995-05-21,0.0,0.0,0,0,1.1397708363270855
1995-05-22,0.0,0.0,0,0,1.0713845861474602
1995-05-23,0.0,0.0,0,0,1.0071015109786126
1995-05-24,0.0,0.0,0,0,0.9466754203198957
1995-05-25,0.0,0.0,0,0,0.889874895100702
1995-05-26,100.0,4.61512051684126,1,1,1.1133896324051356
1995-05-27,29.0,3.4011973816621555,1,1,1.2506580973605568
1995-05-28,0.0,0.0,0,0,1.1756186115189233
1995-05-29,0.0,0.0,0,0,1.1050814948277878
1995-05-30,0.0,0.0,0,0,1.0387766051381204
1995-05-31,11.0,2.4849066497880004,0,0,1.1255444078171133
1995-06-01,0.0,0.0,0,0,1.0580117433480865
1995-06-02,0.0,0.0,0,0,0.9945310387472012
1995-06-03,27.0,3.332204510175204,1,1,1.1347914470328815
1995-06-04,0.0,0.0,0,0,1.0667039602109085
1995-06-05,0.0,0.0,0,0,1.002701722598254
1995-06-06,14.0,2.70805020110221,0,0,1.1050226313084914
1995-06-07,0.0,0.0,0,0,1.038721273429982
1995-06-08,0.0,0.0,0,0,0.9763979970241831
1995-06-09,7.0,2.0794415416798357,0,0,1.0425806097035222
1995-06-10,0.0,0.0,0,0,0.9800257731213108
1995-06-11,6.0,1.9459101490553132,0,0,1.037978835677351
1995-06-12,0.0,0.0,0,0,0.9757001055367098
1995-06-13,0.0,0.0,0,0,0.9171580992045072
1995-06-14,1.0,0.6931471805599453,0,0,0.9037174440858334
1995-06-15,2.0,1.0986122886681098,0,0,0.91541113476077
1995-06-16,0.0,0.0,0,0,0.8604864666751237
1995-06-17,0.0,0.0,0,0,0.8088572786746163
1995-06-18,0.0,0.0,0,0,0.7603258419541393
1995-06-19,0.0,0.0,0,0,0.7147062914368909
1995-06-20,30.0,3.4339872044851463,1,1,0.8778631462197863
1995-06-21,0.0,0.0,0,0,0.8251913574465991
1995-06-22,0.0,0.0,0,0,0.7756798759998031
1995-06-23,0.0,0.0,0,0,0.7291390834398149
1995-06-24,0.0,0.0,0,0,0.685390738433426
1995-06-25,0.0,0.0,0,0,0.6442672941274205
1995-06-26,14.0,2.70805020110221,0,0,0.768094268545908
1995-06-27,38.0,3.6635616461296463,1,1,0.9418223112009325
1995-06-28,0.0,0.0,0,0,0.8853129725288765
1995-06-29,0.0,0.0,0,0,0.8321941941771439
1995-06-30,0.0,0.0,0,0,0.7822625425265153
1995-07-01,20.0,3.044522437723423,0,0,0.9179981362383298
1995-07-02,64.0,4.174387269895637,1,1,1.1133814842577685
1995-07-03,0.0,0.0,0,0,1.0465785952023023
1995-07-04,2.0,1.0986122886681098,0,0,1.0497006168102507
1995-07-05,5.0,1.791759469228055,0,0,1.094224147955319
1995-07-06,5.0,1.791759469228055,0,0,1.136076267231683
1995-07-07,2.0,1.0986122886681098,0,0,1.1338284285178686
1995-07-08,1.0,0.6931471805599453,0,0,1.1073875536403932
1995-07-09,4.0,1.6094379124341003,0,0,1.1375105751680157
1995-07-10,12.0,2.5649493574615367,0,0,1.223156902105627
1995-07-11,54.0,4.007333185232471,1,1,1.390207479093238
1995-07-12,0.0,0.0,0,0,1.3067950303476437
1995-07-13,0.0,0.0,0,0,1.228387328526785
1995-07-14,0.0,0.0,0,0,1.154684088815178
1995-07-15,29.0,3.4011973816621555,1,1,1.2894748863859966
1995-07-16,0.0,0.0,0,0,1.2121063932028366
1995-07-17,0.0,0.0,0,0,1.1393800096106663
1995-07-18,22.0,3.1354942159291497,0,0,1.2591468619897754
1995-07-19,16.0,2.833213344056216,0,0,1.353590850913762
1995-07-20,0.0,0.0,0,0,1.2723753998589362
1995-07-21,0.0,0.0,0,0,1.1960328758674
1995-07-22,7.0,2.0794415416798357,0,0,1.2490373958161463
1995-07-23,12.0,2.5649493574615367,0,0,1.3279921135148698
1995-07-24,0.0,0.0,0,0,1.2483125867039775
1995-07-25,20.0,3.044522437723423,0,0,1.3560851777651444
1995-07-26,0.0,0.0,0,0,1.2747200670992356
1995-07-27,0.0,0.0,0,0,1.1982368630732814
1995-07-28,0.0,0.0,0,0,1.1263426512888843
1995-07-29,20.0,3.044522437723423,0,0,1.2414334384749568
1995-07-30,13.0,2.6390573296152584,0,0,1.325290871943375
1995-07-31,1.0,0.6931471805599453,0,0,1.2873622504603692
1995-08-01,2.0,1.0986122886681098,0,0,1.2760372527528336
1995-08-02,94.0,4.553876891600541,1,1,1.4727076310836964
1995-08-03,9.0,2.302585092994046,0,0,1.5225002787983173
1995-08-04,0.0,0.0,0,0,1.4311502620704182
1995-08-05,0.0,0.0,0,0,1.345281246346193
1995-08-06,0.0,0.0,0,0,1.2645643715654213
1995-08-07,26.0,3.295836866004329,0,0,1.3864407212317558
1995-08-08,1.0,0.6931471805599453,0,0,1.3448431087914472
1995-08-09,2.0,1.0986122886681098,0,0,1.3300692595840469
1995-08-10,1.0,0.6931471805599453,0,0,1.2918539348426008
1995-08-11,0.0,0.0,0,0,1.2143426987520447
1995-08-12,0.0,0.0,0,0,1.141482136826922
1995-08-13,0.0,0.0,0,0,1.0729932086173066
1995-08-14,38.0,3.6635616461296463,1,1,1.2284273148680471
1995-08-15,73.0,4.30406509320417,1,1,1.4129655815682147
1995-08-16,0.0,0.0,0,0,1.3281876466741218
1995-08-17,0.0,0.0,0,0,1.2484963878736743
1995-08-18,1.0,0.6931471805599453,0,0,1.2151754354348505
1995-08-19,0.0,0.0,0,0,1.1422649093087593
1995-08-20,25.0,3.258096538021482,0,0,1.2692148070315228
1995-08-21,0.0,0.0,0,0,1.1930619186096314
1995-08-22,0.0,0.0,0,0,1.1214782034930535
1995-08-23,0.0,0.0,0,0,1.0541895112834703
1995-08-24,0.0,0.0,0,0,0.990938140606462
1995-08-25,0.0,0.0,0,0,0.9314818521700743
1995-08-26,0.0,0.0,0,0,0.8755929410398697
1995-08-27,0.0,0.0,0,0,0.8230573645774775
1995-08-28,12.0,2.5649493574615367,0,0,0.9275708841505211
1995-08-29,0.0,0.0,0,0,0.8719166311014899
1995-08-30,0.0,0.0,0,0,0.8196016332354005
1995-08-31,71.0,4.276666119016055,1,1,1.0270255023822399
1995-09-01,12.0,2.5649493574615367,0,0,1.1193009336869977
1995-09-02,0.0,0.0,0,0,1.0521428776657777
1995-09-03,32.0,3.4965075614664802,1,1,1.19880475869382
1995-09-04,76.0,4.343805421853684,1,1,1.3875047984834121
1995-09-05,0.0,0.0,0,0,1.3042545105744072
1995-09-06,12.0,2.5649493574615367,0,0,1.379896201387635
1995-09-07,0.0,0.0,0,0,1.297102429304377
1995-09-08,0.0,0.0,0,0,1.2192762835461142
1995-09-09,0.0,0.0,0,0,1.1461197065333473
1995-09-10,10.0,2.3978952727983707,0,0,1.2212262405092489
1995-09-11,8.0,2.1972245773362196,0,0,1.279786140718867
1995-09-12,27.0,3.332204510175204,0,0,1.4029312428862475
1995-09-13,0.0,0.0,0,0,1.3187553683130726
1995-09-14,0.0,0.0,0,0,1.2396300462142882
1995-09-15,41.0,3.7376696182833684,1,1,1.389512420538433
1995-09-16,4.0,1.6094379124341003,0,0,1.402707950052173
1995-09-17,50.0,3.9318256327243257,1,1,1.5544550110125024
1995-09-18,30.0,3.4339872044851463,1,1,1.667226942620861
1995-09-19,0.0,0.0,0,0,1.5671933260636093
1995-09-20,0.0,0.0,0,0,1.4731617264997927
1995-09-21,3.0,1.3862943611198906,0,0,1.4679496845769986
1995-09-22,0.0,0.0,0,0,1.3798727035023786
1995-09-23,0.0,0.0,0,0,1.2970803412922358
1995-09-24,0.0,0.0,0,0,1.2192555208147016
1995-09-25,30.0,3.4339872044851463,1,1,1.3521394218349283
1995-09-26,0.0,0.0,0,0,1.2710110565248325
1995-09-27,0.0,0.0,0,0,1.1947503931333425
1995-09-28,0.0,0.0,0,0,1.1230653695453419
1995-09-29,0.0,0.0,0,0,1.0556814473726213
1995-09-30,15.0,2.772588722239781,0,0,1.158695883864651
1995-10-01,4.0,1.6094379124341003,0,0,1.185740405578818
1995-10-02,5.0,1.791759469228055,0,0,1.2221015493977723
1995-10-03,30.0,3.4339872044851463,1,1,1.3548146887030148
1995-10-04,3.0,1.3862943611198906,0,0,1.3567034690480273
1995-10-05,0.0,0.0,0,0,1.2753012609051455
1995-10-06,1.0,0.6931471805599453,0,0,1.2403720160844334
1995-10-07,25.0,3.258096538021482,0,0,1.3614354874006565
1995-10-08,0.0,0.0,0,0,1.279749358156617
1995-10-09,60.0,4.110873864173311,1,1,1.4496168285176187
1995-10-10,86.0,4.465908118654584,1,1,1.630594305925837
1995-10-11,0.0,0.0,0,0,1.5327586475702866
1995-10-12,0.0,0.0,0,0,1.4407931287160693
1995-10-13,0.0,0.0,0,0,1.3543455409931051
1995-10-14,2.0,1.0986122886681098,0,0,1.3390015458536053
1995-10-15,9.0,2.302585092994046,0,0,1.3968165586820318
1995-10-16,0.0,0.0,0,0,1.3130075651611097
1995-10-17,16.0,2.833213344056216,0,0,1.4042199118948162
1995-10-18,0.0,0.0,0,0,1.3199667171811271
1995-10-19,0.0,0.0,0,0,1.2407687141502595
1995-10-20,0.0,0.0,0,0,1.1663225913012438
1995-10-21,40.0,3.713572066704308,1,1,1.3191575598254277
1995-10-22,10.0,2.3978952727983707,0,0,1.3838818226038045
1995-10-23,0.0,0.0,0,0,1.3008489132475762
1995-10-24,22.0,3.1354942159291497,0,0,1.4109276314084709
1995-10-25,16.0,2.833213344056216,0,0,1.4962647741673356
1995-10-26,0.0,0.0,0,0,1.4064888877172954
1995-10-27,0.0,0.0,0,0,1.3220995544542575
1995-10-28,0.0,0.0,0,0,1.242773581187002
1995-10-29,0.0,0.0,0,0,1.1682071663157818
1995-10-30,37.0,3.6375861597263857,1,1,1.3163699059204181
1995-10-31,3.0,1.3862943611198906,0,0,1.3205653732323865
1995-11-01,0.0,0.0,0,0,1.2413314508384432
1995-11-02,0.0,0.0,0,0,1.1668515637881365
1995-11-03,0.0,0.0,0,0,1.0968404699608483
1995-11-04,0.0,0.0,0,0,1.0310300417631972
1995-11-05,0.0,0.0,0,0,0.9691682392574054
1995-11-06,13.0,2.6390573296152584,0,0,1.0693615846788767
1995-11-07,29.0,3.4011973816621555,1,1,1.2092717324978735
1995-11-08,0.0,0.0,0,0,1.136715428548001
1995-11-09,5.0,1.791759469228055,0,0,1.1760180709888042
1995-11-10,0.0,0.0,0,0,1.105456986729476
1995-11-11,5.0,1.791759469228055,0,0,1.1466351356793907
1995-11-12,25.0,3.258096538021482,0,0,1.2733228198199162
1995-11-13,15.0,2.772588722239781,0,0,1.3632787739651082
1995-11-14,1.0,0.6931471805599453,0,0,1.3230708783607985
1995-11-15,15.0,2.772588722239781,0,0,1.4100419489935376
1995-11-16,0.0,0.0,0,0,1.3254394320539253
1995-11-17,0.0,0.0,0,0,1.2459130661306896
1995-11-18,0.0,0.0,0,0,1.1711582821628481
1995-11-19,11.0,2.4849066497880004,0,0,1.2499831842203573
1995-11-20,20.0,3.044522437723423,0,0,1.3576555394305412
1995-11-21,9.0,2.302585092994046,0,0,1.4143513126443514
1995-11-22,2.0,1.0986122886681098,0,0,1.3954069712057768
1995-11-23,0.0,0.0,0,0,1.3116825529334302
1995-11-24,0.0,0.0,0,0,1.2329815997574243
1995-11-25,0.0,0.0,0,0,1.1590027037719788
1995-11-26,0.0,0.0,0,0,1.08946254154566
1995-11-27,1.0,0.6931471805599453,0,0,1.0656836198865172
1995-11-28,0.0,0.0,0,0,1.001742602693326
1995-11-29,5.0,1.791759469228055,0,0,1.0491436146854098
1995-11-30,6.0,1.9459101490553132,0,0,1.1029496067476041
1995-12-01,0.0,0.0,0,0,1.0367726303427478
1995-12-02,30.0,3.4339872044851463,1,1,1.1806055047912918
1995-12-03,0.0,0.0,0,0,1.1097691745038143
1995-12-04,1.0,0.6931471805599453,0,0,1.084771854867182
1995-12-05,37.0,3.6375861597263857,1,1,1.2379407131587343
1995-12-06,20.0,3.044522437723423,0,0,1.3463356166326157
1995-12-07,0.0,0.0,0,0,1.2655554796346586
1995-12-08,0.0,0.0,0,0,1.189622150856579
1995-12-09,36.0,3.6109179126442243,1,1,1.334899896563838
1995-12-10,0.0,0.0,0,0,1.2548059027700076
1995-12-11,0.0,0.0,0,0,1.179517548603807
1995-12-12,0.0,0.0,0,0,1.1087464956875785
1995-12-13,0.0,0.0,0,0,1.0422217059463237
1995-12-14,0.0,0.0,0,0,0.9796884035895442
1995-12-15,0.0,0.0,0,0,0.9209070993741715
1995-12-16,14.0,2.70805020110221,0,0,1.0281356854778538
1995-12-17,45.0,3.828641396489095,1,1,1.1961660281385285
1995-12-18,0.0,0.0,0,0,1.1243960664502166
1995-12-19,0.0,0.0,0,0,1.0569323024632036
1995-12-20,3.0,1.3862943611198906,0,0,1.0766940259826048
1995-12-21,1.0,0.6931471805599453,0,0,1.0536812152572452
1995-12-22,1.0,0.6931471805599453,0,0,1.0320491731754071
1995-12-23,9.0,2.302585092994046,0,0,1.1082813283645254
1995-12-24,0.0,0.0,0,0,1.0417844486626537
1995-12-25,0.0,0.0,0,0,0.9792773817428945
1995-12-26,17.0,2.8903717578961645,0,0,1.0939430443120908
1995-12-27,0.0,0.0,0,0,1.0283064616533653
1995-12-28,0.0,0.0,0,0,0.9666080739541633
1995-12-29,0.0,0.0,0,0,0.9086115895169135
1995-12-30,0.0,0.0,0,0,0.8540948941458986
1995-12-31,22.0,3.1354942159291497,0,0,0.9909788534528938
1996-01-01,401.0,5.996452088619021,1,1,1.2913072475628617
1996-01-02,0.0,0.0,0,0,1.21382881270909
1996-01-03,0.0,0.0,0,0,1.1409990839465445
1996-01-04,0.0,0.0,0,0,1.0725391389097518
1996-01-05,2.0,1.0986122886681098,0,0,1.0741035278952533
1996-01-06,0.0,0.0,0,0,1.009657316221538
1996-01-07,0.0,0.0,0,0,0.9490778772482458
1996-01-08,0.0,0.0,0,0,0.892133204613351
1996-01-09,5.0,1.791759469228055,0,0,0.9461107804902332
1996-01-10,0.0,0.0,0,0,0.8893441336608192
1996-01-11,0.0,0.0,0,0,0.83598348564117
1996-01-12,14.0,2.70805020110221,0,0,0.9483074885688325
1996-01-13,0.0,0.0,0,0,0.8914090392547025
1996-01-14,3.0,1.3862943611198906,0,0,0.9211021585666138
1996-01-15,0.0,0.0,0,0,0.8658360290526169
1996-01-16,0.0,0.0,0,0,0.8138858673094599
1996-01-17,12.0,2.5649493574615367,0,0,0.9189496767185846
1996-01-18,1.0,0.6931471805599453,0,0,0.9054015269490663
1996-01-19,4.0,1.6094379124341003,0,0,0.9476437100781683
1996-01-20,2.0,1.0986122886681098,0,0,0.9567018247935648
1996-01-21,31.0,3.4657359027997265,1,1,1.1072438694739346
1996-01-22,0.0,0.0,0,0,1.0408092373054985
1996-01-23,0.0,0.0,0,0,0.9783606830671685
1996-01-24,17.0,2.8903717578961645,0,0,1.0930813475569083
1996-01-25,0.0,0.0,0,0,1.0274964667034938
1996-01-26,0.0,0.0,0,0,0.9658466787012842
1996-01-27,18.0,2.9444389791664403,0,0,1.0845622167291937
1996-01-28,0.0,0.0,0,0,1.019488483725442
1996-01-29,13.0,2.6390573296152584,0,0,1.1166626144788312
1996-01-30,3.0,1.3862943611198906,0,0,1.1328405192772948
1996-01-31,0.0,0.0,0,0,1.064870088120657
1996-02-01,1.0,0.6931471805599453,0,0,1.0425667136670143
1996-02-02,0.0,0.0,0,0,0.9800127108469934
1996-02-03,0.0,0.0,0,0,0.9212119481961737
1996-02-04,0.0,0.0,0,0,0.8659392313044032
1996-02-05,0.0,0.0,0,0,0.813982877426139
1996-02-06,18.0,2.9444389791664403,0,0,0.9418102435305572
1996-02-07,0.0,0.0,0,0,0.8853016289187238
1996-02-08,9.0,2.302585092994046,0,0,0.9703386367632432
1996-02-09,1.0,0.6931471805599453,0,0,0.9537071493910453
1996-02-10,0.0,0.0,0,0,0.8964847204275825
1996-02-11,0.0,0.0,0,0,0.8426956372019275
1996-02-12,27.0,3.332204510175204,0,0,0.9920661695803242
1996-02-13,0.0,0.0,0,0,0.9325421994055048
1996-02-14,0.0,0.0,0,0,0.8765896674411744
1996-02-15,2.0,1.0986122886681098,0,0,0.8899110247147906
1996-02-16,0.0,0.0,0,0,0.836516363231903
1996-02-17,0.0,0.0,0,0,0.7863253814379888
1996-02-18,0.0,0.0,0,0,0.7391458585517094
1996-02-19,19.0,2.995732273553991,0,0,0.8745410434518465
1996-02-20,0.0,0.0,0,0,0.8220685808447357
1996-02-21,0.0,0.0,0,0,0.7727444659940514
1996-02-22,0.0,0.0,0,0,0.7263797980344083
1996-02-23,7.0,2.0794415416798357,0,0,0.8075635026531341
1996-02-24,5.0,1.791759469228055,0,0,0.8666152606476295
1996-02-25,4.0,1.6094379124341003,0,0,0.9111846197548178
1996-02-26,3.0,1.3862943611198906,0,0,0.9396912042367223
1996-02-27,0.0,0.0,0,0,0.8833097319825188
1996-02-28,10.0,2.3978952727983707,0,0,0.97418486443147
1996-02-29,0.0,0.0,0,0,0.9157337725655817
1996-03-01,0.0,0.0,0,0,0.8607897462116468
1996-03-02,23.0,3.1780538303479458,0,0,0.999825591259825
1996-03-03,0.0,0.0,0,0,0.9398360557842355
1996-03-04,0.0,0.0,0,0,0.8834458924371813
1996-03-05,0.0,0.0,0,0,0.8304391388909503
1996-03-06,0.0,0.0,0,0,0.7806127905574932
1996-03-07,2.0,1.0986122886681098,0,0,0.7996927604441302
1996-03-08,0.0,0.0,0,0,0.7517111948174823
1996-03-09,0.0,0.0,0,0,0.7066085231284333
1996-03-10,0.0,0.0,0,0,0.6642120117407272
1996-03-11,0.0,0.0,0,0,0.6243592910362835
1996-03-12,0.0,0.0,0,0,0.5868977335741065
1996-03-13,0.0,0.0,0,0,0.5516838695596601
1996-03-14,1.0,0.6931471805599453,0,0,0.5601716682196772
1996-03-15,0.0,0.0,0,0,0.5265613681264966
1996-03-16,0.0,0.0,0,0,0.49496768603890673
1996-03-17,4.0,1.6094379124341003,0,0,0.5618358996226184
1996-03-18,0.0,0.0,0,0,0.5281257456452613
1996-03-19,0.0,0.0,0,0,0.49643820090654556
1996-03-20,0.0,0.0,0,0,0.4666519088521528
1996-03-21,0.0,0.0,0,0,0.4386527943210236
1996-03-22,0.0,0.0,0,0,0.41233362666176215
1996-03-23,0.0,0.0,0,0,0.3875936090620564
1996-03-24,0.0,0.0,0,0,0.36433799251833304
1996-03-25,0.0,0.0,0,0,0.34247771296723306
1996-03-26,0.0,0.0,0,0,0.32192905018919904
1996-03-27,0.0,0.0,0,0,0.30261330717784707
1996-03-28,0.0,0.0,0,0,0.2844565087471762
1996-03-29,0.0,0.0,0,0,0.2673891182223456
1996-03-30,0.0,0.0,0,0,0.25134577112900486
1996-03-31,0.0,0.0,0,0,0.23626502486126455
1996-04-01,0.0,0.0,0,0,0.22208912336958866
1996-04-02,0.0,0.0,0,0,0.20876377596741333
1996-04-03,4.0,1.6094379124341003,0,0,0.2928042241554146
1996-04-04,0.0,0.0,0,0,0.27523597070608974
1996-04-05,0.0,0.0,0,0,0.25872181246372433
1996-04-06,0.0,0.0,0,0,0.24319850371590085
1996-04-07,0.0,0.0,0,0,0.2286065934929468
1996-04-08,0.0,0.0,0,0,0.21489019788336997
1996-04-09,0.0,0.0,0,0,0.20199678601036775
1996-04-10,0.0,0.0,0,0,0.18987697884974566
1996-04-11,0.0,0.0,0,0,0.17848436011876093
1996-04-12,0.0,0.0,0,0,0.16777529851163525
1996-04-13,5.0,1.791759469228055,0,0,0.2652143487546205
1996-04-14,0.0,0.0,0,0,0.24930148782934328
1996-04-15,0.0,0.0,0,0,0.23434339855958267
1996-04-16,36.0,3.6109179126442243,1,1,0.4369378694046614
1996-04-17,0.0,0.0,0,0,0.4107215972403817
1996-04-18,0.0,0.0,0,0,0.3860783014059588
1996-04-19,7.0,2.0794415416798357,0,0,0.48768009582239147
1996-04-20,0.0,0.0,0,0,0.45841929007304794
1996-04-21,0.0,0.0,0,0,0.430914132668665
1996-04-22,0.0,0.0,0,0,0.4050592847085451
1996-04-23,0.0,0.0,0,0,0.3807557276260323
1996-04-24,0.0,0.0,0,0,0.35791038396847036
1996-04-25,0.0,0.0,0,0,0.3364357609303621
1996-04-26,0.0,0.0,0,0,0.3162496152745404
1996-04-27,0.0,0.0,0,0,0.29727463835806794
1996-04-28,0.0,0.0,0,0,0.27943816005658384
1996-04-29,10.0,2.3978952727983707,0,0,0.4065455868210912
1996-04-30,0.0,0.0,0,0,0.3821528516118257
1996-05-01,2.0,1.0986122886681098,0,0,0.42514041783520284
1996-05-02,0.0,0.0,0,0,0.39963199276509065
1996-05-03,0.0,0.0,0,0,0.3756540731991852
1996-05-04,0.0,0.0,0,0,0.35311482880723405
1996-05-05,14.0,2.70805020110221,0,0,0.4944109511449327
1996-05-06,1.0,0.6931471805599453,0,0,0.5063351249098335
1996-05-07,18.0,2.9444389791664403,0,0,0.6526213561652301
1996-05-08,2.0,1.0986122886681098,0,0,0.6793808121154029
1996-05-09,0.0,0.0,0,0,0.6386179633884786
1996-05-10,0.0,0.0,0,0,0.6003008855851699
1996-05-11,1.0,0.6931471805599453,0,0,0.6058716632836565
1996-05-12,0.0,0.0,0,0,0.5695193634866371
1996-05-13,0.0,0.0,0,0,0.5353482016774389
1996-05-14,0.0,0.0,0,0,0.5032273095767925
1996-05-15,0.0,0.0,0,0,0.47303367100218496
1996-05-16,0.0,0.0,0,0,0.4446516507420538
1996-05-17,0.0,0.0,0,0,0.41797255169753056
1996-05-18,4.0,1.6094379124341003,0,0,0.4894604733417248
1996-05-19,0.0,0.0,0,0,0.4600928449412213
1996-05-20,8.0,2.1972245773362196,0,0,0.5643207488849213
